date,time,task_id,task_type,keyword,url,slug,status,difficulty,internal_score_before,internal_score_after,rank_math_before,rank_math_after,action_done,files_changed,issues,next_action,agent_note,review_status,reviewed_by,reviewed_at,review_report,review_report_json,review_report_md,review_log_path
2026-06-03,22:50,P1-HOMEPAGE-SEO-2026-06-03,onpage_seo,trang chu SEO,https://thongtaccongquangninh.com/,trang-chu,completed,high,80,97,,,"Sua meta homepage 151 ky tu; them BreadcrumbList vao home schema; chuan hoa alt anh renderer testimonial team; sua link cam nang Hong Gai ve canonical; upload home renderer v2026.06.03.6","tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/wp-plugins/ttcqn-home-emergency-renderer.zip backups/homepage-seo-2026-06-03/ttcqn-home-emergency-renderer.before-homepage-seo.zip reports/p1-homepage-seo-cleanup-2026-06-03.md","Con WORD_TOO_LONG(3658) do homepage dai; khong rut gon layout trong batch nay",Sua URL score thap tiep theo thong-tac-bon-cau-khan-cap-quang-ninh,"Public verify 200 renderer v2026.06.03.6 metaLen 151 BreadcrumbList OK image issues 0; full audit score 97 duplicate title 0 broken link 0",PASS,Codex,2026-06-03,reports/p1-homepage-seo-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-homepage-seo-cleanup-2026-06-03.md
2026-06-03,23:06,P1-BON-CAU-KHAN-CAP-2026-06-03,onpage_seo,thong tac bon cau khan cap Quang Ninh,https://thongtaccongquangninh.com/thong-tac-bon-cau-khan-cap-quang-ninh/,thong-tac-bon-cau-khan-cap-quang-ninh,completed,high,81,100,,,"Sync H1 raw content ve title; them H2 Nguyen nhan; bo sung doan nguyen nhan khan cap; them Service schema; cap nhat BlogPosting; giu author archive cuoi bai","tools/fix_bon_cau_khan_cap_p1_2026_06_03.mjs seo-revisions/wp-before-p1-bon-cau-khan-cap-2026-06-03T16-05-14-062Z reports/p1-bon-cau-khan-cap-fix-apply-2026-06-03T16-05-14-062Z.json reports/p1-bon-cau-khan-cap-cleanup-2026-06-03.md","Khong doi slug; khong doi anh; khong tao bai moi",Sua URL score thap tiep theo cau-hoi-thuong-gap-thong-tac-cong,"Public verify 200 title 62 meta 155 canonical self H2 Nguyen nhan OK Service schema OK author archive OK; full audit score 100 PASS problems 0 image issues 0",PASS,Codex,2026-06-03,reports/p1-bon-cau-khan-cap-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-bon-cau-khan-cap-cleanup-2026-06-03.md
2026-06-03,22:38,P1-THONG-TAC-CONG-HONG-GAI-2026-06-03,onpage_seo,thong tac cong Hong Gai,https://thongtaccongquangninh.com/thong-tac-cong-hong-gai/,thong-tac-cong-hong-gai,completed,high,78,100,,,"Them H2 NAP lien he va block NAP du word target; sua alt anh thieu service/location; doi author archive; them Service schema","tools/fix_thong_tac_cong_hong_gai_p1_2026_06_03.mjs seo-revisions/wp-before-p1-thong-tac-cong-hong-gai-2026-06-03T15-36-31-585Z reports/p1-thong-tac-cong-hong-gai-fix-apply-2026-06-03T15-36-31-585Z.json reports/p1-thong-tac-cong-hong-gai-cleanup-2026-06-03.md","Khong con loi; score PASS 100; khong doi slug public trong batch nay",Sua URL score thap tiep theo trang chu,"Public verify 200 title 68 meta 151 canonical self Service schema author archive OK; re-audit score 100 duplicate title 0 broken internal link 0",PASS,Codex,2026-06-03,reports/p1-thong-tac-cong-hong-gai-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-thong-tac-cong-hong-gai-cleanup-2026-06-03.md
2026-06-03,22:31,P1-BON-CAU-BAN-DEM-2026-06-03,onpage_seo,thong tac bon cau ban dem Quang Ninh,https://thongtaccongquangninh.com/thong-tac-bon-cau-ban-dem-quang-ninh/,thong-tac-bon-cau-ban-dem-quang-ninh,completed,high,78,100,,,"Sua title/meta/H1 theo focus audit; doi H2 dau sang nhom Nguyen nhan; bo sung doan ngan du word target; doi author archive; them Service schema","tools/fix_bon_cau_ban_dem_p1_2026_06_03.mjs seo-revisions/wp-before-p1-bon-cau-ban-dem-2026-06-03T15-30-31-266Z reports/p1-bon-cau-ban-dem-fix-apply-2026-06-03T15-30-31-266Z.json reports/p1-bon-cau-ban-dem-cleanup-2026-06-03.md","Khong con loi; score PASS 100; khong doi slug public trong batch nay",Sua URL score thap tiep theo thong-tac-cong-hong-gai,"Public verify 200 title 63 meta 153 canonical self Service schema author archive OK; re-audit score 100 duplicate title 0 broken internal link 0",PASS,Codex,2026-06-03,reports/p1-bon-cau-ban-dem-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-bon-cau-ban-dem-cleanup-2026-06-03.md
2026-06-03,22:16,P1-GIA-BON-CAU-2026-06-03,onpage_seo,gia thong tac bon cau Quang Ninh,https://thongtaccongquangninh.com/gia-thong-tac-bon-cau-quang-ninh/,gia-thong-tac-bon-cau-quang-ninh,completed,high,78,100,,,"Sua title/meta/H1 theo focus audit; doi H2 dau sang nhom Nguyen nhan; doi author archive; them Service schema","tools/fix_gia_thong_tac_bon_cau_p1_2026_06_03.mjs seo-revisions/wp-before-p1-gia-bon-cau-2026-06-03T15-15-18-512Z reports/p1-gia-bon-cau-fix-apply-2026-06-03T15-15-18-512Z.json reports/p1-gia-bon-cau-cleanup-2026-06-03.md","Khong con loi; score PASS 100; khong doi slug public trong batch nay",Sua URL score thap tiep theo thong-tac-bon-cau-ban-dem-quang-ninh,"Public verify 200 title 65 meta 150 canonical self Service schema author archive OK; re-audit score 100 duplicate title 0 broken internal link 0",PASS,Codex,2026-06-03,reports/p1-gia-bon-cau-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-gia-bon-cau-cleanup-2026-06-03.md
2026-06-03,22:10,P1-CAM-NANG-HA-LONG-2026-06-03,onpage_seo,cam nang thong tac cong tai Ha Long,https://thongtaccongquangninh.com/cam-nang-thong-tac-cong-tai-ha-long/,cam-nang-thong-tac-cong-tai-ha-long,completed,high,75,100,,,"Sua title/meta/H1 theo focus audit; cat noi dung qua dai; go tu cam; doi author archive; them Service schema; giu anh SEO hop le","tools/fix_cam_nang_ha_long_p1_2026_06_03.mjs seo-revisions/wp-before-p1-cam-nang-ha-long-2026-06-03T15-05-40-509Z reports/p1-cam-nang-ha-long-fix-apply-2026-06-03T15-05-40-509Z.json reports/p1-cam-nang-ha-long-cleanup-2026-06-03.md","Khong con loi; score PASS 100; khong doi slug public trong batch nay",Sua URL score thap tiep theo gia-thong-tac-bon-cau-quang-ninh,"Public verify 200 title 62 meta 159 canonical self Service schema author archive OK; re-audit score 100 duplicate title 0 broken internal link 0",PASS,Codex,2026-06-03,reports/p1-cam-nang-ha-long-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-cam-nang-ha-long-cleanup-2026-06-03.md
2026-06-03,18:38,P1-HBP-24-7-2026-06-03,onpage_seo,hut be phot 24/7 Quang Ninh,https://thongtaccongquangninh.com/hut-be-phot-24-7-quang-ninh-2026/,hut-be-phot-24-7-quang-ninh-2026,completed,high,70,97,,,"Sua title/meta/H1/H2 Nguyen nhan/H2 NAP; doi case label sang tinh huong thuong gap; them Service schema; sua author archive va final author line","tools/fix_hbp_24_7_p1_2026_06_03.mjs seo-revisions/wp-before-p1-hbp-24-7-2026-06-03T11-37-01-406Z reports/p1-hbp-24-7-fix-apply-2026-06-03T11-37-01-406Z.json reports/p1-hbp-24-7-cleanup-2026-06-03.md","Con SLUG_HAS_DATE_OR_LONG_NUMBER; khong doi slug public trong batch nay",Sua URL score thap tiep theo cam-nang-thong-tac-cong-tai-ha-long,"Public verify 200 title 65 meta 151 canonical self Service schema author archive OK; re-audit score 97 duplicate title 0 broken internal link 0",PASS,Codex,2026-06-03,reports/p1-hbp-24-7-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-hbp-24-7-cleanup-2026-06-03.md
2026-06-03,17:15,P1-GIA-HUT-BE-PHOT-2026-06-03,onpage_seo,gia hut be phot Quang Ninh,https://thongtaccongquangninh.com/gia-hut-be-phot-quang-ninh-2026/,gia-hut-be-phot-quang-ninh-2026,completed,high,67,86,,,"Sua title/meta/H1/H2; go block Thong Tin SEO; update Rank Math; verify public 200 canonical self","seo-revisions/wp-before-p1-gia-hut-be-phot-20260603T064500Z reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md","Con WORD_ABOVE_TARGET(3363), MISSING_SERVICE, SLUG_HAS_DATE_OR_LONG_NUMBER",Sua URL score thap tiep theo hut-be-phot-24-7-quang-ninh-2026,"Audit sau sua: score 86; duplicate title 0; broken internal link 0; URL -3 removed from publish audit",PASS,Codex,2026-06-03,reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md
2026-06-03,17:15,DUP-BANG-GIA-HBP-2519-2026-06-03,technical_seo,bang gia hut be phot Quang Ninh,https://thongtaccongquangninh.com/bang-gia-hut-be-phot-quang-ninh-2026-3/,bang-gia-hut-be-phot-quang-ninh-2026-3,drafted_redirected,high,67,,,92,"Backup post 2519; chuyen draft; them 301 ve canonical post 217; upload redirect plugin v2026.06.03.5","seo-revisions/wp-before-duplicate-bang-gia-hbp-20260603T070000Z tools/wp-plugins/ttcqn-seo-cleanup-redirects/ttcqn-seo-cleanup-redirects.php WORDPRESS_SEO_CLEANUP_REDIRECTS_UPLOAD_2026-06-03T10-12-09-170Z.json reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md","Auto-published duplicate intent; public URL before fix returned 200; now 301 to canonical",Sua URL score thap tiep theo hut-be-phot-24-7-quang-ninh-2026,"REST afterStatus=draft; public HEAD 301 x-redirect-by TTCQN SEO Cleanup Redirects; inventory duplicateGroups 0 similarPairs 0",PASS,Codex,2026-06-03,reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-gia-bang-gia-duplicate-cleanup-2026-06-03.md
2026-06-03,17:08,GSC-SITEMAP-RESUBMIT-POST-COVERAGE-FIX-2026-06-03,technical_seo,gsc sitemap coverage,https://thongtaccongquangninh.com/,gsc-sitemap-resubmit,completed,medium,,,,,"Submit lai sitemap_index va 3 sitemap con qua Search Console API sau khi sua Coverage redirect/404","reports/gsc-coverage-fix-2026-06-03.md reports/search-console-sitemap-submit-2026-06-03T17-05-57.md reports/search-console-sitemap-submit-2026-06-03T17-07-00.md reports/search-console-sitemap-submit-2026-06-03T17-07-11.md reports/search-console-sitemap-submit-2026-06-03T17-07-21.md","GSC sitemap_index con pending va bao Errors 1; 3 sitemap con Errors 0; Validate fix UI chua co tool Chrome an toan",Bam Validate fix trong Search Console UI cho nhom Page indexing/Coverage,"API submit OK; post/page/category sitemap pending true warnings 0 errors 0; sitemap live 3 con HTTP 200 XML",NEEDS_UI,Codex,2026-06-03,reports/gsc-coverage-fix-2026-06-03.md,reports/search-console-sitemap-submit-2026-06-03T17-05-57.json,reports/search-console-sitemap-submit-2026-06-03T17-05-57.md,reports/gsc-coverage-fix-2026-06-03.md
2026-06-03,16:57,AUTO-SEO-CHIEU-2026-06-03,content_seo,bảng giá hút bể phốt Quảng Ninh,https://thongtaccongquangninh.com/bang-gia-hut-be-phot-quang-ninh-2026-3/,bang-gia-hut-be-phot-quang-ninh-2026,published,medium,,92,,,Pipeline auto: bang-gia-hut-be-phot-quang-ninh-2026; WP ID=2519; 3 anh; indexed=yes,content-drafts/blog/bang-gia-hut-be-phot-quang-ninh-2026.md,,Kiem tra Rank Math WP Admin post 2519,Keyword #4 chieu; WP 201 OK; 3 anh WebP upload thanh cong; Google Indexing API OK,NOT_REQUIRED,auto,2026-06-03,,,,
2026-06-03,23:24,P1-FAQ-THONG-TAC-CONG-2026-06-03,onpage_seo,cau hoi thuong gap thong tac cong,https://thongtaccongquangninh.com/cau-hoi-thuong-gap-thong-tac-cong/,cau-hoi-thuong-gap-thong-tac-cong,completed,high,83,100,,,"Rut gon noi dung qua dai; giam lap keyword ve muc an toan; sua meta 154 ky tu; them Service schema; doi author archive; them dong tac gia cuoi bai","tools/fix_faq_thong_tac_cong_p1_2026_06_03.mjs seo-revisions/wp-before-p1-faq-thong-tac-cong-2026-06-03T16-19-29-608Z seo-revisions/wp-before-p1-faq-thong-tac-cong-2026-06-03T16-21-18-573Z reports/p1-faq-thong-tac-cong-fix-apply-2026-06-03T16-21-18-573Z.json reports/p1-faq-thong-tac-cong-cleanup-2026-06-03.md","Khong doi slug; khong doi anh; khong publish bai moi",Sua URL score thap tiep theo he-thong-lien-ket-doi-tac,"Public verify 200 title 61 meta 154 canonical self Service schema author archive final author OK; full audit score 100 PASS problems 0 wordCount 2974 image issues 0; structured-data target PASS",PASS,Codex,2026-06-03,reports/p1-faq-thong-tac-cong-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-faq-thong-tac-cong-cleanup-2026-06-03.md
2026-06-03,23:40,P1-HE-THONG-LIEN-KET-DOI-TAC-2026-06-03,onpage_seo,he thong lien ket doi tac,https://thongtaccongquangninh.com/he-thong-lien-ket-doi-tac/,he-thong-lien-ket-doi-tac,completed,high,83,100,,,"Rut gon trang danh ba lien ket 446KB; go 352 external links public; sua meta 150 ky tu qua plugin override; them FAQPage schema; giu 3 anh; them NAP/hotline/author archive","tools/fix_he_thong_lien_ket_doi_tac_p1_2026_06_03.mjs tools/wp-plugins/ttcqn-seo-cleanup-redirects/ttcqn-seo-cleanup-redirects.php tools/wp-plugins/ttcqn-seo-cleanup-redirects.zip seo-revisions/wp-before-p1-he-thong-lien-ket-doi-tac-2026-06-03T16-31-29-965Z seo-revisions/wp-before-p1-he-thong-lien-ket-doi-tac-2026-06-03T16-37-44-965Z reports/p1-he-thong-lien-ket-doi-tac-cleanup-2026-06-03.md","Khong con loi; source generator tools/index_external_backlinks.py van la rui ro neu chay lai de tao trang link lon",Sua URL score thap tiep theo hut-be-phot-ba-che,"Public verify 200 title 61 meta 150 canonical self FAQPage schema author archive OK; full audit score 100 PASS problems 0 wordCount 2544 image issues 0",PASS,Codex,2026-06-03,reports/p1-he-thong-lien-ket-doi-tac-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-he-thong-lien-ket-doi-tac-cleanup-2026-06-03.md
2026-06-03,23:47,P1-HUT-BE-PHOT-BA-CHE-2026-06-03,onpage_seo,hut be phot Ba Che,https://thongtaccongquangninh.com/hut-be-phot-ba-che/,hut-be-phot-ba-che,completed,high,83,100,,,"Rut gon noi dung lap; go khoi tac gia phu va schema escaped; giam keyword density; sua alt anh case study; them Service schema; doi author archive va them dong tac gia cuoi bai","tools/fix_hut_be_phot_ba_che_p1_2026_06_03.mjs seo-revisions/wp-before-p1-hut-be-phot-ba-che-2026-06-03T16-46-35-069Z reports/p1-hut-be-phot-ba-che-fix-apply-2026-06-03T16-46-35-069Z.json reports/p1-hut-be-phot-ba-che-cleanup-2026-06-03.md","Khong doi slug; khong doi anh; khong publish bai moi",Sua URL score thap tiep theo hut-be-phot-binh-lieu,"Public verify 200 title 64 meta 158 canonical self Service schema author archive final author OK; full audit score 100 PASS problems 0 wordCount 2831 keywordDensity 1.06 image issues 0 schema problems 0",PASS,Codex,2026-06-03,reports/p1-hut-be-phot-ba-che-cleanup-2026-06-03.md,reports/seo-full-audit-2026-06-03.json,reports/seo-full-audit-2026-06-03.md,reports/p1-hut-be-phot-ba-che-cleanup-2026-06-03.md
2026-06-04,02:08:30,AUDIT-2026-06-04-001,audit,chinh sach bao hanh,https://thongtaccongquangninh.com/chinh-sach-bao-hanh/,chinh-sach-bao-hanh,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-002,audit,gia hut be phot quang ninh 2026,https://thongtaccongquangninh.com/gia-hut-be-phot-quang-ninh-2026/,gia-hut-be-phot-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-003,audit,hoa chat tu thong cong,https://thongtaccongquangninh.com/hoa-chat-tu-thong-cong/,hoa-chat-tu-thong-cong,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,Loại bỏ từ cấm: chuyên nghiệp,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-004,audit,hut be phot binh lieu,https://thongtaccongquangninh.com/hut-be-phot-binh-lieu/,hut-be-phot-binh-lieu,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-005,audit,hut be phot co to,https://thongtaccongquangninh.com/hut-be-phot-co-to/,hut-be-phot-co-to,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-006,audit,hut be phot dam ha,https://thongtaccongquangninh.com/hut-be-phot-dam-ha/,hut-be-phot-dam-ha,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-007,audit,hut be phot dong trieu,https://thongtaccongquangninh.com/hut-be-phot-dong-trieu/,hut-be-phot-dong-trieu,pending,medium,,,,,Audit HIGH: FORBIDDEN_WORD,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,FORBIDDEN_WORD,"Loại bỏ từ cấm: chuyên nghiệp, uy tín",seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-008,audit,hut be phot hai ha,https://thongtaccongquangninh.com/hut-be-phot-hai-ha/,hut-be-phot-hai-ha,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-009,audit,hut be phot khan cap quang ninh 2026,https://thongtaccongquangninh.com/hut-be-phot-khan-cap-quang-ninh-2026/,hut-be-phot-khan-cap-quang-ninh-2026,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-010,audit,hut be phot mong cai,https://thongtaccongquangninh.com/hut-be-phot-mong-cai/,hut-be-phot-mong-cai,pending,medium,,,,,Audit HIGH: MISSING_H2:Nguyên nhân,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_H2:Nguyên nhân,Bổ sung section Nguyên nhân,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-011,audit,hut be phot tien yen,https://thongtaccongquangninh.com/hut-be-phot-tien-yen/,hut-be-phot-tien-yen,pending,medium,,,,,Audit HIGH: MISSING_SERVICE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_SERVICE,Bổ sung Service schema cho landing dịch vụ,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
2026-06-04,02:08:30,AUDIT-2026-06-04-012,audit,lien he,https://thongtaccongquangninh.com/lien-he/,lien-he,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-04,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-04.md,reports/seo-full-audit-2026-06-04.json,reports/seo-full-audit-2026-06-04.md,
